科目编码,科目名称,核算维度编码,核算维度名称,期初余额借方,期初余额贷方,本年累计借方,本年累计贷方,期末余额借方,期末余额贷方,文件来源,公司,期间,币别,subject_code_path,subject_name_path,is_dimension_row,年份
6603.02,利息收入,,,0.0,0.0,-14440.92,-14440.92,0.0,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/6603/6603.02/,/财务费用/利息收入/,False,2024
,,07.01/002,财务部/中国工商银行,0.0,0.0,-8842.82,-8842.82,0.0,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/6603/6603.02/,/财务费用/利息收入/,True,2024
,,07.01/003,财务部/广发银行,0.0,0.0,-5598.1,-5598.1,0.0,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/6603/6603.02/,/财务费用/利息收入/,True,2024
6603.03,　　汇兑损益,,,0.0,0.0,-430330.33,-430330.33,0.0,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/6603/6603.03/,/财务费用/汇兑损益/,False,2024
6603.04,手续费,,,0.0,0.0,12450.19,12450.19,0.0,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/6603/6603.04/,/财务费用/手续费/,False,2024
,,07.01,财务部,0.0,0.0,12450.19,12450.19,0.0,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/6603/6603.04/,/财务费用/手续费/,True,2024
6603.06,其他,,,0.0,0.0,2697688.57,2697688.57,0.0,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/6603/6603.06/,/财务费用/其他/,False,2024
,,02.01,市场部,0.0,0.0,2697688.57,2697688.57,0.0,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/6603/6603.06/,/财务费用/其他/,True,2024
6702,信用减值损失,,,0.0,0.0,1596993.9,1596993.9,0.0,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/6702/,/信用减值损失/,False,2024
6702.01,　　应收账款坏账损失,,,0.0,0.0,1031066.38,1031066.38,0.0,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/6702/6702.01/,/信用减值损失/应收账款坏账损失/,False,2024
6702.02,　　其他应收款坏账损失,,,0.0,0.0,565927.52,565927.52,0.0,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/6702/6702.02/,/信用减值损失/其他应收款坏账损失/,False,2024
6711,营业外支出,,,0.0,0.0,2557180.94,2557180.94,0.0,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/6711/,/营业外支出/,False,2024
6711.03,　　罚款支出,,,0.0,0.0,223677.49,223677.49,0.0,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/6711/6711.03/,/营业外支出/罚款支出/,False,2024
6711.06,　　报废处置损失,,,0.0,0.0,2333340.7,2333340.7,0.0,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/6711/6711.06/,/营业外支出/报废处置损失/,False,2024
6711.99,　　其他,,,0.0,0.0,162.75,162.75,0.0,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/6711/6711.99/,/营业外支出/其他/,False,2024
6801,所得税费用,,,0.0,0.0,1416972.86,1416972.86,0.0,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/6801/,/所得税费用/,False,2024
6801.01,　　当期所得税,,,0.0,0.0,1656521.95,1656521.95,0.0,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/6801/6801.01/,/所得税费用/当期所得税/,False,2024
6801.02,　　递延所得税,,,0.0,0.0,-239549.09,-239549.09,0.0,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/6801/6801.02/,/所得税费用/递延所得税/,False,2024
,合计,,,753889005.3600001,753889005.3600001,3979979958.81,3979979958.81,753889005.36,753889005.36,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,,,False,2024
1001,库存现金,,,121077.28,0.0,68726.0,177796.7,12006.58,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1001/,/库存现金/,False,2023
1002,银行存款,,,16005793.73,0.0,832981333.02,825927533.17,23059593.58,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1002/,/银行存款/,False,2023
1002.02,　　工商银行,,,8069012.74,0.0,724588665.64,727289244.92,5368433.46,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1002/1002.02/,/银行存款/工商银行/,False,2023
1002.02.01,　　　　人民币3602028909200715415,,,5000000.0,0.0,721215934.19,721215934.19,5000000.0,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1002/1002.02/1002.02.01/,/银行存款/工商银行/人民币3602028909200715415/,False,2023
1002.02.02,　　　　美元3602028909140067917,,,2805071.49,0.0,2073009.14,4869282.43,8798.2,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1002/1002.02/1002.02.02/,/银行存款/工商银行/美元3602028909140067917/,False,2023
1002.02.03,　　　　欧元3602028909380068777,,,263937.84,0.0,1299722.01,1204024.59,359635.26,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1002/1002.02/1002.02.03/,/银行存款/工商银行/欧元3602028909380068777/,False,2023
1002.02.99,　　　　美元（待核查）3602028929200897068,,,3.41,0.0,0.3,3.71,0.0,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1002/1002.02/1002.02.99/,/银行存款/工商银行/美元（待核查）3602028929200897068/,False,2023
1002.03,　　广发银行,,,7936780.99,0.0,108392667.38,98638288.25,17691160.12,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1002/1002.03/,/银行存款/广发银行/,False,2023
1002.03.01,　　　　人民币9550880227868500199,,,1374186.62,0.0,64732524.85,54751689.3,11355022.17,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1002/1002.03/1002.03.01/,/银行存款/广发银行/人民币9550880227868500199/,False,2023
1002.03.02,　　　　美元9550880227868500289,,,6562594.37,0.0,43660142.53,43886598.95,6336137.95,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1002/1002.03/1002.03.02/,/银行存款/广发银行/美元9550880227868500289/,False,2023
1121,应收票据,,,1277731.87,0.0,59587415.07,57808582.53,3056564.41,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1121/,/应收票据/,False,2023
1121.01,银行承兑汇票,,,1277731.87,0.0,59587415.07,57808582.53,3056564.41,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1121/1121.01/,/应收票据/银行承兑汇票/,False,2023
,,1.01.0012,金发科技股份有限公司,0.0,0.0,17126488.4,17126488.4,0.0,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1121/1121.01/,/应收票据/银行承兑汇票/,True,2023
,,1.01.0020,宁波市阳光汽车配件有限公司,697853.22,0.0,9664063.31,10361916.53,0.0,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1121/1121.01/,/应收票据/银行承兑汇票/,True,2023
,,1.01.0036,浙江华江科技股份有限公司,0.0,0.0,110681.78,110681.78,0.0,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1121/1121.01/,/应收票据/银行承兑汇票/,True,2023
,,1.01.0041,佛吉亚（重庆）汽车零部件有限公司,52880.61,0.0,216552.43,269433.04,0.0,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1121/1121.01/,/应收票据/银行承兑汇票/,True,2023
,,1.01.0043,重庆佩尔哲汽车内饰系统有限公司,526998.04,0.0,6720728.69,7247726.73,0.0,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1121/1121.01/,/应收票据/银行承兑汇票/,True,2023
,,1.01.0049,上海华魄贸易有限公司,0.0,0.0,420000.0,420000.0,0.0,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1121/1121.01/,/应收票据/银行承兑汇票/,True,2023
,,1.01.0059,芜湖环瑞汽车内饰件有限公司,0.0,0.0,118614.2,118614.2,0.0,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1121/1121.01/,/应收票据/银行承兑汇票/,True,2023
,,1.01.0070,江苏宏昌天马物流装备有限公司,0.0,0.0,4168636.3,4168636.3,0.0,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1121/1121.01/,/应收票据/银行承兑汇票/,True,2023
,,1.01.0081,溧阳市山湖实业有限公司汽车装饰材料分公司,0.0,0.0,8491.95,8491.95,0.0,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1121/1121.01/,/应收票据/银行承兑汇票/,True,2023
,,1.01.0093,佛吉亚（重庆）汽车零部件有限公司杭州分公司,0.0,0.0,258984.49,258984.49,0.0,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1121/1121.01/,/应收票据/银行承兑汇票/,True,2023
,,1.01.0119,浙江泓智新材料有限公司,0.0,0.0,2480000.0,2480000.0,0.0,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1121/1121.01/,/应收票据/银行承兑汇票/,True,2023
,,1.01.0157,拓普电动车热管理系统（宁波）有限公司,0.0,0.0,1831643.27,1775078.86,56564.41,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1121/1121.01/,/应收票据/银行承兑汇票/,True,2023
,,1.01.0164,重庆成佳汽车部件有限公司,0.0,0.0,942332.49,942332.49,0.0,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1121/1121.01/,/应收票据/银行承兑汇票/,True,2023
,,1.01.0191,天津金发新材料有限公司,0.0,0.0,287423.78,287423.78,0.0,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1121/1121.01/,/应收票据/银行承兑汇票/,True,2023
,,1.01.0282,浙江祥丰新材料科技有限公司,0.0,0.0,356204.69,356204.69,0.0,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1121/1121.01/,/应收票据/银行承兑汇票/,True,2023
,,1.01.0295,浙江天台祥和实业股份有限公司,0.0,0.0,11080000.0,8080000.0,3000000.0,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1121/1121.01/,/应收票据/银行承兑汇票/,True,2023
,,1.02.0027,东莞市李群自动化技术有限公司,0.0,0.0,45812.29,45812.29,0.0,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1121/1121.01/,/应收票据/银行承兑汇票/,True,2023
,,1.02.0049,余姚市银达电器有限公司,0.0,0.0,2950000.0,2950000.0,0.0,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1121/1121.01/,/应收票据/银行承兑汇票/,True,2023
,,1.02.0059,常州汉邦工程塑料股份有限公司,0.0,0.0,800757.0,800757.0,0.0,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1121/1121.01/,/应收票据/银行承兑汇票/,True,2023
1122,应收账款,,,29033347.65,0.0,460195338.6,417994797.71,71233888.54,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1122/,/应收账款/,False,2023
,,0009,东实百一（中山）新材料科技有限公司,0.0,0.0,636.0,636.0,0.0,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1122/,/应收账款/,True,2023
,,0010,考泰斯（上海）塑料技术有限公司,0.0,0.0,20719.76,20719.76,0.0,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1122/,/应收账款/,True,2023
,,0011,河南松川专用汽车有限公司,0.0,0.0,57536.33,57536.33,0.0,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1122/,/应收账款/,True,2023
,,0029,金发环保科技有限公司,0.0,0.0,10237.48,10237.48,0.0,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1122/,/应收账款/,True,2023
,,1.01.0003,博泽汽车技术企业管理（中国）有限公司,473028.58,0.0,156370.31,629399.61,0.0,0.72,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1122/,/应收账款/,True,2023
,,1.01.0004,成都雅骏新能源汽车科技股份有限公司,11601.2,0.0,0.0,0.0,11601.2,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1122/,/应收账款/,True,2023
,,1.01.0007,广东金发科技有限公司,172312.4,0.0,126773.5,177212.4,121873.5,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1122/,/应收账款/,True,2023
,,1.01.0011,湖北海立美达汽车有限公司,142433.19,0.0,1654564.04,1396635.42,400361.81,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1122/,/应收账款/,True,2023
,,1.01.0012,金发科技股份有限公司,0.0,0.0,193323.08,166099.5,27223.58,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1122/,/应收账款/,True,2023
,,1.01.0015,柳州市建禾汽车零部件有限公司,274162.0,0.0,0.0,0.0,274162.0,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1122/,/应收账款/,True,2023
,,1.01.0017,龙门县同昌汽车新材料有限公司,138718.8,0.0,235471.27,374190.07,0.0,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1122/,/应收账款/,True,2023
,,1.01.0020,宁波市阳光汽车配件有限公司,2675143.55,0.0,6988919.76,9664063.31,0.0,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1122/,/应收账款/,True,2023
,,1.01.0023,佩尔哲汽车内饰系统（太仓）有限公司北京分公司,41533.79,0.0,276807.52,252362.68,65978.63,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1122/,/应收账款/,True,2023
,,1.01.0024,青岛中集冷藏运输设备有限公司,2138550.69,0.0,15095424.4,16962657.64,271317.45,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1122/,/应收账款/,True,2023
,,1.01.0029,深圳市比亚迪供应链管理有限公司,6950066.79,0.0,96189289.11,102199977.19,939378.71,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1122/,/应收账款/,True,2023
,,1.01.0030,深圳市枫华复合材料有限公司,264397.1,0.0,0.0,30000.0,234397.1,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1122/,/应收账款/,True,2023
,,1.01.0033,无锡吉兴汽车部件有限公司,0.0,0.0,2825.0,2825.0,0.0,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1122/,/应收账款/,True,2023
,,1.01.0036,浙江华江科技股份有限公司,106767.91,0.0,11379.01,118146.92,0.0,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1122/,/应收账款/,True,2023
,,1.01.0037,郑州精益达汽车零部件有限公司,2091.17,0.0,0.0,0.0,2091.17,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1122/,/应收账款/,True,2023
,,1.01.0038,中集车辆（山东）有限公司,89002.45,0.0,10972.5,99974.95,0.0,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1122/,/应收账款/,True,2023
,,1.01.0040,重庆大学,0.0,0.0,0.0,4950.0,0.0,4950.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1122/,/应收账款/,True,2023
,,1.01.0041,佛吉亚（重庆）汽车零部件有限公司,50782.2,0.0,168486.75,216552.43,2716.52,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1122/,/应收账款/,True,2023
,,1.01.0043,重庆佩尔哲汽车内饰系统有限公司,1889790.05,0.0,5889740.0,6720728.69,1058801.36,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1122/,/应收账款/,True,2023
,,1.01.0049,上海华魄贸易有限公司,65954.89,0.0,2173333.77,2173333.78,65954.88,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1122/,/应收账款/,True,2023
,,1.01.0052,广州林骏汽车内饰件有限公司,0.0,0.0,2875404.4,2875404.4,0.0,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1122/,/应收账款/,True,2023
,,1.01.0054,青岛马士基集装箱工业有限公司,985699.0,0.0,5770247.82,5522157.45,1233789.37,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1122/,/应收账款/,True,2023
,,1.01.0059,芜湖环瑞汽车内饰件有限公司,154266.57,0.0,0.0,154266.57,0.0,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1122/,/应收账款/,True,2023
,,1.01.0070,江苏宏昌天马物流装备有限公司,541971.08,0.0,4082729.4,4318636.3,306064.18,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1122/,/应收账款/,True,2023
,,1.01.0073,广东富华机械装备制造有限公司,2259.0,0.0,25100.0,27359.0,0.0,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1122/,/应收账款/,True,2023
,,1.01.0075,深圳市风采新材料科技有限公司,0.0,3499.48,3499.48,0.0,0.0,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1122/,/应收账款/,True,2023
,,1.01.0077,河南通盛达专用车有限公司,0.0,81697.1,304342.32,222645.22,0.0,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1122/,/应收账款/,True,2023
,,1.01.0081,溧阳市山湖实业有限公司汽车装饰材料分公司,886.29,0.0,8491.95,9378.24,0.0,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1122/,/应收账款/,True,2023
,,1.01.0084,河南新飞专用汽车有限责任公司,0.0,0.0,20379.92,20380.12,0.0,0.2,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1122/,/应收账款/,True,2023
,,1.01.0087,安徽开乐专用车辆股份有限公司,89080.0,0.0,2186300.29,1923313.25,352067.04,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1122/,/应收账款/,True,2023
,,1.01.0093,佛吉亚（重庆）汽车零部件有限公司杭州分公司,391071.36,0.0,0.0,391071.36,0.0,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1122/,/应收账款/,True,2023
,,1.01.0095,十堰东铁工贸有限公司,8377.2,0.0,0.0,8377.2,0.0,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1122/,/应收账款/,True,2023
,,1.01.0096,上海赛珀特复合材料科技发展有限公司,0.0,0.0,20910.96,20910.96,0.0,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1122/,/应收账款/,True,2023
,,1.01.0100,南京瑾煜合车辆配件销售有限公司,0.0,0.0,41344.0,41344.0,0.0,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1122/,/应收账款/,True,2023
,,1.01.0106,重庆科技学院,0.0,0.0,14916.0,14916.0,0.0,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1122/,/应收账款/,True,2023
,,1.01.0110,木王工业（惠州）有限公司,110575.5,0.0,280377.3,390952.8,0.0,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1122/,/应收账款/,True,2023
,,1.01.0119,浙江泓智新材料有限公司,0.0,175952.1,6213484.48,5882400.0,155132.38,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1122/,/应收账款/,True,2023
,,1.01.0120,广州长濑贸易有限公司,223951.09,0.0,4916930.14,5140881.23,0.0,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1122/,/应收账款/,True,2023
,,1.01.0121,广东精益专用汽车有限公司,12149.2,0.0,53891.25,66039.95,0.5,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1122/,/应收账款/,True,2023
,,1.01.0123,武汉暴雪精温科技发展有限公司,4446.0,0.0,0.0,4446.0,0.0,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1122/,/应收账款/,True,2023
,,1.01.0127,中集车辆太字节汽车车厢科技（镇江）有限公司,82699.5,0.0,110095.5,192795.0,0.0,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1122/,/应收账款/,True,2023
,,1.01.0141,上迈（镇江）新能源科技有限公司,580556.8,0.0,272156.04,723437.74,129275.1,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1122/,/应收账款/,True,2023
,,1.01.0147,广西博睿恩金属科技有限公司,357152.4,0.0,0.0,357152.4,0.0,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1122/,/应收账款/,True,2023
,,1.01.0148,广东皓强科技有限公司,0.0,635.36,0.0,0.0,0.0,635.36,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1122/,/应收账款/,True,2023
,,1.01.0149,中集车辆太字节汽车车厢制造（江门）有限公司,152001.3,0.0,0.0,25650.0,126351.3,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1122/,/应收账款/,True,2023
,,1.01.0157,拓普电动车热管理系统（宁波）有限公司,354407.27,0.0,1751476.53,1831643.27,274240.53,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1122/,/应收账款/,True,2023
,,1.01.0158,广州雪锋制冷设备有限公司,0.0,4294.0,66192.96,61898.48,0.48,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1122/,/应收账款/,True,2023
,,1.01.0164,重庆成佳汽车部件有限公司,549210.87,0.0,951629.88,1495209.83,5630.92,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1122/,/应收账款/,True,2023
,,1.01.0168,四川拓普汽车部件有限公司,1029433.01,0.0,877084.37,1821848.74,84668.64,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1122/,/应收账款/,True,2023
,,1.01.0171,国材（山东）新材料科技有限公司,0.01,0.0,0.0,0.0,0.01,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1122/,/应收账款/,True,2023
,,1.01.0172,冷先（山东）制冷科技有限公司,331528.88,0.0,2742146.8,2849441.28,224234.4,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1122/,/应收账款/,True,2023
,,1.01.0174,山东格瑞德集团有限公司,0.0,0.0,1460.0,1460.0,0.0,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1122/,/应收账款/,True,2023
,,1.01.0177,宁波信泰机械有限公司,0.0,0.0,16893.5,16893.5,0.0,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1122/,/应收账款/,True,2023
,,1.01.0179,秦皇岛天秦制造股份有限公司,0.0,2712.0,5412.0,2700.0,0.0,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1122/,/应收账款/,True,2023
,,1.01.0181,株洲中通工贸有限责任公司,0.0,2712.0,2486.0,2486.0,0.0,2712.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1122/,/应收账款/,True,2023
,,1.01.0182,寰宇东方国际集装箱（青岛）有限公司,0.0,0.0,22533.5,22533.5,0.0,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1122/,/应收账款/,True,2023
,,1.01.0184,中科智加信科技有限公司,0.0,22600.0,28600.0,6000.0,0.0,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1122/,/应收账款/,True,2023
,,1.01.0186,青岛兴海汽车零部件有限公司,0.0,33900.0,39663.0,5763.0,0.0,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1122/,/应收账款/,True,2023
,,1.01.0189,悦驰专用车制造（唐山）有限公司,0.0,0.0,207108.94,207108.94,0.0,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1122/,/应收账款/,True,2023
,,1.01.0190,湖北一专汽车股份有限公司,0.0,0.0,16732.5,16700.0,32.5,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1122/,/应收账款/,True,2023
,,1.01.0191,天津金发新材料有限公司,0.0,0.0,827205.2,287924.0,539281.2,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1122/,/应收账款/,True,2023
,,1.01.0192,芜湖利诚汽车零部件制造有限公司,0.0,0.0,125525.89,50000.0,75525.89,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1122/,/应收账款/,True,2023
,,1.01.0194,亨弗劳恩（江苏）复合材料研发有限公司,0.0,0.0,3640.0,3640.0,0.0,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1122/,/应收账款/,True,2023
,,1.01.0195,河南冰盛制冷设备有限公司,0.0,0.0,251642.16,251642.16,0.0,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1122/,/应收账款/,True,2023
,,1.01.0196,柳州易舟汽车空调有限公司,0.0,0.0,116875.2,116875.2,0.0,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1122/,/应收账款/,True,2023
,,1.01.0197,常州华科聚合物股份有限公司,0.0,0.0,4628.4,4628.4,0.0,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1122/,/应收账款/,True,2023
,,1.01.0198,深圳正鑫源实业有限公司,0.0,0.0,6497.5,6494.5,3.0,0.0,ky-txw-2023.csv,广州金发碳纤维新材料发展有限公司,2023,综合本位币,/1122/,/应收账款/,True,2023
